ID,gender,race,DOB_yr,lsat,ugpa,fulltime,bar_score,index6040
23102,0,white,1956,36,3.9,1,325,800.526298
23140,1,white,1968,36,3.9,1,325,800.526298
23163,1,white,1963,38,3.9,0,325,832.105244
23172,1,white,1956,40,3.9,1,325,863.68419
23184,0,hisp,1969,45,3.9,1,325,942.631555
23190,0,white,1969,46,3.9,1,325,958.421028
23213,1,white,1969,41,3.9,1,325,879.473663
23261,0,white,1964,43,3.9,1,325,911.052609
23281,1,white,1969,32,3.9,1,325,737.368406
23300,1,white,1969,31,3.9,1,325,721.578933
23522,1,white,1967,42,3.9,1,325,895.263136
23549,1,white,1959,43,3.9,1,325,911.052609
23572,0,white,1969,34,3.9,1,325,768.947352
23582,0,white,1970,41,3.9,1,325,879.473663
23590,1,white,1958,37,3.9,1,325,816.315771
23624,1,white,1956,47,3.9,0,325,974.210501
23633,0,white,1967,44,3.9,1,325,926.842082
23659,1,white,1957,31,3.9,0,325,721.578933
23725,1,white,1967,36,3.9,1,325,808.4210345
23739,0,white,1968,40,3.9,1,325,863.68419
23852,0,white,1946,36,3.9,0,325,800.526298
23868,0,white,1968,45,3.9,1,325,942.631555
23899,1,white,1969,42,3.9,1,325,895.263136
23924,1,white,1954,41,3.9,1,325,879.473663
23934,0,white,1965,31,3.9,1,325,721.578933
23949,1,white,1957,32,3.9,1,325,737.368406
23975,1,white,1951,30,3.9,1,325,705.78946
24018,1,white,1970,33,3.9,1,325,753.157879
24021,1,white,1968,32,3.9,1,325,737.368406
24057,1,white,1969,39,3.9,1,325,847.894717
24094,1,white,1969,31,3.9,1,325,721.578933
24108,1,white,1969,40,3.9,1,325,863.68419
24114,1,white,1968,36,3.9,1,325,800.526298
24134,1,white,1967,34,3.9,1,325,779.9999831
24141,1,white,1964,34,3.9,1,325,768.947352
24232,0,white,1962,46,3.9,1,325,958.421028
24322,1,white,1968,40,3.9,1,325,863.68419
24501,0,hisp,1965,47,3.9,1,325,974.210501
24545,1,white,1969,44,3.9,1,325,926.842082
24586,0,white,1968,48,3.9,1,325,989.999974
24644,1,white,1964,29,3.9,1,325,689.999987
24740,1,white,1968,37,3.9,1,325,816.315771
24860,0,white,1968,46,3.9,1,325,958.421028
24912,1,white,1958,35,3.9,1,325,784.736825
24937,1,white,1969,36,3.9,1,325,800.526298
24939,1,white,1967,44,3.9,1,325,926.842082
25005,0,white,1963,39,3.9,1,325,847.894717
25183,1,other,1967,32,3.9,1,325,737.368406
25191,0,white,1969,45,3.9,1,325,942.631555
25225,0,white,1969,36,3.9,1,325,800.526298
25249,0,hisp,1964,30,3.9,1,325,705.78946
25295,1,white,1965,29,3.9,1,325,689.999987
25299,0,white,1964,37,3.9,1,325,816.315771
25358,1,white,1965,31,3.9,1,325,721.578933
25406,0,white,1969,41,3.9,1,325,879.473663
25439,0,white,1965,42,3.9,1,325,895.263136
25482,0,white,1970,40,3.9,1,325,863.68419
25579,0,white,1969,42,3.9,1,325,895.263136
25590,0,white,1944,43,3.9,1,325,911.052609
25595,0,white,1954,45,3.9,1,325,942.631555
25614,1,white,1968,43,3.9,1,325,911.052609
25694,1,white,1969,35,3.9,1,325,784.736825
25720,0,white,1968,24,3.9,1,325,611.052622
25738,1,white,1967,45,3.9,1,325,942.631555
25778,0,white,1966,43,3.9,1,325,911.052609
25791,1,white,1969,37,3.9,1,325,816.315771
25897,1,white,1951,34,3.9,1,325,768.947352
25925,1,white,1969,33,3.9,1,325,753.157879
25943,0,white,1966,38,3.9,1,325,839.9999805
25951,0,white,1966,47,3.9,1,325,974.210501
25957,0,white,1967,38,3.9,1,325,832.105244
25961,0,other,1968,35,3.9,1,325,784.736825
25981,1,white,1970,41,3.9,1,325,879.473663
26004,1,white,1969,31,3.9,1,325,721.578933
26010,1,white,1967,38,3.9,1,325,832.105244
26049,0,white,1951,37,3.9,1,325,816.315771
26063,0,white,1969,48,3.9,1,325,989.999974
26138,0,white,1969,43,3.9,1,325,911.052609
26139,1,white,1964,47,3.9,1,325,974.210501
26225,0,other,1957,34,3.9,1,325,768.947352
26247,1,white,1967,36,3.9,1,325,800.526298
26326,0,white,1969,39,3.9,1,325,847.894717
26366,0,white,1968,48,3.9,1,325,989.999974
26396,1,white,1969,42,3.9,1,325,895.263136
26412,0,white,1968,31,3.9,1,325,721.578933
26527,0,white,1969,33,3.9,1,325,753.157879
26540,0,white,1962,36,3.9,1,325,800.526298
26589,0,white,1969,36,3.9,1,325,800.526298
26595,1,white,1969,40,3.9,1,325,863.68419
26642,0,white,1964,38,3.9,1,325,832.105244
26660,0,white,1966,34,3.9,1,325,768.947352
26680,1,white,1969,33,3.9,1,325,753.157879
26687,1,white,1968,35,3.9,1,325,784.736825
26697,0,white,1964,41,3.9,1,325,879.473663
26702,1,white,1966,34,3.9,1,325,768.947352
26728,1,white,1969,45,3.9,1,325,942.631555
26733,1,white,1952,40,3.9,1,325,863.68419
26767,0,white,1968,32,3.9,1,325,737.368406
26789,0,white,1967,34,3.9,1,325,768.947352
26849,1,white,1969,43,3.9,1,325,911.052609
26859,1,white,1969,40,3.9,1,325,863.68419
26890,1,white,1970,42,3.9,1,325,895.263136
26894,1,white,1969,35,3.9,1,325,784.736825
26943,0,white,1962,39,3.9,1,325,847.894717
26949,0,asian,1969,41,3.9,1,325,879.473663
26971,1,white,1964,34,3.9,1,325,768.947352
26986,0,white,1970,46,3.9,1,325,958.421028
27034,0,white,1954,42,3.9,1,325,895.263136
27101,1,white,1969,42,3.9,1,325,895.263136
27128,0,hisp,1969,37,3.9,1,325,816.315771
27152,1,white,1970,39,3.9,1,325,847.894717
27154,1,white,1964,47,3.9,1,325,974.210501
27200,1,white,1966,46,3.9,1,325,958.421028
27230,0,white,1969,38,3.9,1,325,832.105244
27239,0,white,1967,46,3.9,1,325,958.421028
27259,0,white,1971,45,3.9,1,325,942.631555
27293,1,white,1970,45,3.9,1,325,942.631555
27349,1,white,1970,45,3.9,1,325,942.631555
27390,0,white,1967,46,3.9,1,325,958.421028
27414,0,asian,1965,38,3.9,1,325,832.105244
27420,1,hisp,1969,37,3.9,1,325,816.315771
27436,0,white,1969,38,3.9,1,325,832.105244
27464,0,white,1968,42,3.9,1,325,895.263136
30,0,white,1970,40,3.7,1,324,843.68419
32,1,white,1969,48,3.7,1,324,969.999974
43,1,asian,1969,48,3.7,1,324,969.999974
59,1,white,1968,45,3.7,1,324,922.631555
66,1,white,1966,30,3.7,1,324,685.78946
67,1,white,1969,25,3.7,1,324,606.842095
71,0,white,1969,45,3.7,1,324,922.631555
73,1,white,1969,41,3.7,1,324,859.473663
101,1,white,1969,36,3.7,1,324,780.526298
165,1,white,1966,31,3.7,1,324,701.578933
171,0,white,1962,44,3.7,1,324,906.842082
179,1,white,1967,33,3.7,1,324,733.157879
180,0,white,1966,42,3.7,1,324,875.263136
187,0,white,1969,37,3.7,1,324,796.315771
209,0,white,1969,40,3.7,1,324,843.68419
228,1,white,1969,34,3.7,1,324,748.947352
235,0,white,1969,35,3.7,1,324,764.736825
257,1,white,1969,35,3.7,1,324,772.6315615
295,1,white,1968,48,3.7,1,324,969.999974
325,0,white,1969,47,3.7,1,324,954.210501
346,1,white,1956,37,3.7,1,324,796.315771
349,1,white,1968,40,3.7,1,324,843.68419
390,1,white,1969,44,3.7,1,324,906.842082
431,0,white,1969,35,3.7,1,324,764.736825
464,0,white,1969,41,3.7,1,324,859.473663
470,0,white,1969,42,3.7,1,324,875.263136
487,0,white,1969,42,3.7,1,324,875.263136
530,1,white,1960,32,3.7,0,324,717.368406
535,1,white,1968,38,3.7,1,324,812.105244
561,1,white,1966,40,3.7,1,324,843.68419
568,1,white,1969,33,3.7,1,324,733.157879
570,1,white,1967,24,3.7,1,324,598.9473585
595,1,white,1969,38,3.7,1,324,812.105244
641,1,asian,1969,41,3.7,1,324,859.473663
649,1,white,1960,37,3.7,1,324,804.2105075
650,0,white,1948,47,3.7,1,324,954.210501
655,1,white,1961,38,3.7,0,324,812.105244
679,1,white,1969,38,3.7,1,324,812.105244
683,1,white,1968,27,3.7,1,324,638.421041
732,1,white,1968,35,3.7,1,324,764.736825
751,1,white,1969,36,3.7,1,324,780.526298
760,1,asian,1964,41,3.7,1,324,859.473663
761,1,white,1969,32,3.7,1,324,725.2631425
765,0,white,1968,42,3.7,1,324,875.263136
778,0,white,1969,39,3.7,1,324,827.894717
785,0,white,1964,33,3.7,0,324,733.157879
836,0,white,1968,37,3.7,1,324,796.315771
919,0,white,1968,34,3.7,1,324,748.947352
939,0,white,1964,41,3.7,1,324,859.473663
942,1,white,1969,46,3.7,1,324,938.421028
946,0,black,1961,22,3.7,1,324,559.473676
956,0,white,1967,40,3.7,1,324,843.68419
982,1,black,1969,28,3.7,1,324,654.210514
990,0,white,1964,30,3.7,1,324,685.78946
992,0,white,1969,35,3.7,1,324,764.736825
995,1,white,1964,45,3.7,1,324,922.631555
1000,0,white,1969,36,3.7,1,324,780.526298
1007,1,white,1969,33,3.7,1,324,733.157879
1017,0,white,1969,46,3.7,1,324,938.421028
1029,0,white,1970,37,3.7,1,324,796.315771
1035,0,white,1967,44,3.7,1,324,906.842082
1085,1,white,1969,33,3.7,1,324,733.157879
1087,1,white,1952,40,3.7,1,324,843.68419
1089,1,white,1969,38,3.7,1,324,812.105244
1092,0,white,1968,31,3.7,1,324,701.578933
1119,0,white,1966,39,3.7,1,324,827.894717
1127,0,white,1969,47,3.7,1,324,954.210501
1139,1,white,1965,44,3.7,1,324,906.842082
1172,1,white,1966,30,3.7,1,324,693.6841965
1209,0,white,1968,39,3.7,1,324,827.894717
1218,0,white,1969,37,3.7,1,324,796.315771
1229,1,white,1969,42,3.7,1,324,875.263136
1245,0,white,1968,42,3.7,1,324,875.263136
1305,1,white,1968,48,3.7,1,324,969.999974
1357,0,white,1969,43,3.7,1,324,891.052609
1389,1,white,1959,33,3.7,1,324,741.0526155
1412,1,white,1969,37,3.7,1,324,796.315771
1415,1,white,1968,38,3.7,1,324,812.105244
1428,0,white,1969,46,3.7,1,324,938.421028
1435,1,white,1962,40,3.7,0,324,843.68419
1447,1,white,1968,34,3.7,1,324,748.947352
1477,0,white,1969,41,3.7,1,324,859.473663
1494,0,white,1967,33,3.7,1,324,733.157879
1501,0,asian,1967,40,3.7,1,324,843.68419
1546,1,white,1962,34,3.7,0,324,748.947352
1577,1,white,1969,42,3.7,1,324,875.263136
1602,1,hisp,1970,40,3.7,1,324,843.68419
1610,1,white,1969,43,3.7,1,324,891.052609
1613,1,white,1969,40,3.7,1,324,843.68419
1627,0,white,1969,43,3.7,1,324,891.052609
1638,1,white,1969,38,3.7,1,324,812.105244
1642,0,white,1969,38,3.7,1,324,812.105244
1680,0,white,1968,36,3.7,1,324,780.526298
1683,1,white,1952,34,3.7,0,324,748.947352
1690,1,white,1969,29,3.7,1,324,669.999987
1709,0,white,1965,43,3.7,1,324,891.052609
1725,0,white,1969,47,3.7,1,324,954.210501
1749,0,white,1967,40,3.7,1,324,843.68419
1754,0,white,1969,41,3.7,1,324,859.473663
1758,0,white,1961,37,3.7,1,324,796.315771
1771,0,white,1967,44,3.7,1,324,906.842082
1817,0,white,1969,44,3.7,1,324,906.842082
1820,0,white,1968,42,3.7,1,324,875.263136
1842,1,white,1968,42,3.7,1,324,875.263136
1853,0,white,1966,44,3.7,1,324,906.842082
1881,1,white,1968,39,3.7,1,324,827.894717
1895,0,white,1969,39,3.7,1,324,827.894717
1909,0,white,1969,42,3.7,1,324,875.263136
1938,1,white,1969,35,3.7,1,324,764.736825
1968,0,white,1959,37,3.7,1,324,804.2105075
1972,0,white,1969,34,3.7,1,324,756.8420885
1991,1,white,1966,39,3.7,1,324,827.894717
1998,1,white,1966,30,3.7,1,324,685.78946
2013,0,other,1967,38,3.7,1,324,812.105244
2027,1,white,1957,47,3.7,1,324,954.210501
2028,0,white,1968,38,3.7,1,324,812.105244
2041,0,white,1969,45,3.7,1,324,922.631555
2057,0,white,1967,36,3.7,1,324,780.526298
2172,0,white,1959,37,3.7,1,324,796.315771
2179,0,white,1968,45,3.7,1,324,922.631555
2194,1,white,1969,39,3.7,1,324,827.894717
2195,0,white,1963,33,3.7,1,324,733.157879
2214,0,white,1969,37,3.7,1,324,796.315771
2286,1,white,1961,30,3.7,1,324,685.78946
2297,1,hisp,1952,38,3.7,1,324,812.105244
2348,0,white,1968,40,3.7,1,324,843.68419
2359,1,white,1970,39,3.7,1,324,827.894717
2366,1,white,1969,39,3.7,1,324,827.894717
2371,0,white,1969,40,3.7,1,324,843.68419
2448,0,white,1968,41,3.7,1,324,859.473663
2464,0,white,1963,36,3.7,1,324,780.526298
2551,0,white,1956,40,3.7,1,324,851.5789265
2570,0,white,1969,42,3.7,1,324,875.263136
2576,0,white,1969,34,3.7,1,324,748.947352
2582,0,white,1969,34,3.7,1,324,748.947352
2639,0,white,1969,46,3.7,1,324,938.421028
2640,0,white,1969,41,3.7,1,324,859.473663
2642,1,white,1968,43,3.7,1,324,891.052609
2645,1,white,1969,37,3.7,1,324,796.315771
2651,1,white,1970,37,3.7,0,324,796.315771
2678,0,asian,1969,41,3.7,1,324,859.473663
2711,1,white,1959,33,3.7,1,324,733.157879
2750,1,white,1969,35,3.7,1,324,764.736825
2758,1,white,1969,42,3.7,1,324,875.263136
2776,1,white,1961,38,3.7,0,324,812.105244
2790,1,white,1963,38,3.7,0,324,812.105244
2824,1,white,1969,39,3.7,1,324,827.894717
2853,0,white,1969,39,3.7,1,324,827.894717
2862,1,white,1953,34,3.7,1,324,748.947352
2885,0,white,1969,38,3.7,1,324,812.105244
2893,1,white,1969,42,3.7,1,324,875.263136
2895,0,white,1963,48,3.7,1,324,969.999974
2922,0,white,1969,43,3.7,1,324,891.052609
2927,1,white,1966,35,3.7,0,324,764.736825
2936,0,white,1968,37,3.7,1,324,796.315771
2948,0,white,1967,35,3.7,1,324,772.6315615
2949,1,white,1969,46,3.7,1,324,938.421028
2955,1,white,1966,40,3.7,1,324,843.68419
2959,0,white,1966,45,3.7,1,324,922.631555
2962,1,white,1955,39,3.7,0,324,827.894717
2969,1,white,1957,35,3.7,1,324,764.736825
2975,0,white,1954,32,3.7,1,324,717.368406
2993,1,white,1970,28,3.7,1,324,662.1052505
3009,1,white,1961,42,3.7,1,324,875.263136
3053,1,white,1960,28,3.7,0,324,654.210514
3115,0,white,1967,42,3.7,1,324,875.263136
3123,0,white,1965,46,3.7,1,324,938.421028
3143,0,white,1969,40,3.7,1,324,843.68419
3201,0,white,1969,47,3.7,1,324,954.210501
3203,0,white,1969,45,3.7,1,324,922.631555
3205,1,white,1969,40,3.7,1,324,843.68419
3208,1,white,1968,38,3.7,1,324,812.105244
3227,0,white,1960,41,3.7,1,324,859.473663
3259,1,white,1963,41,3.7,1,324,859.473663
3266,0,white,1968,43,3.7,1,324,891.052609
3306,1,white,1951,44,3.7,1,324,906.842082
3312,0,white,1969,42,3.7,1,324,875.263136
3324,1,white,1961,39,3.7,1,324,827.894717
3331,0,white,1968,32,3.7,1,324,717.368406
3347,1,white,1967,41,3.7,1,324,859.473663
3359,1,white,1969,38,3.7,1,324,812.105244
3365,1,white,1960,41,3.7,1,324,859.473663
3374,0,white,1960,43,3.7,1,324,891.052609
3415,0,white,1969,44,3.7,1,324,906.842082
3439,0,white,1966,39,3.7,1,324,827.894717
3461,1,white,1969,46,3.7,1,324,938.421028
3488,0,asian,1965,40,3.7,1,324,843.68419
3508,1,white,1969,40,3.7,1,324,843.68419
3512,1,white,1969,46,3.7,1,324,938.421028
3562,0,white,1969,41,3.7,1,324,859.473663
3574,0,white,1966,38,3.7,1,324,812.105244
3604,1,white,1970,38,3.7,1,324,812.105244
3617,0,white,1969,37,3.7,1,324,796.315771
3652,0,white,1969,47,3.7,1,324,954.210501
3661,1,white,1967,36,3.7,1,324,780.526298
3682,0,white,1969,38,3.7,1,324,812.105244
3689,1,white,1963,37,3.7,1,324,796.315771
3693,1,white,1965,33,3.7,1,324,733.157879
3696,1,white,1966,37,3.7,1,324,796.315771
3723,0,white,1967,32,3.7,1,324,725.2631425
3748,0,white,1969,25,3.7,1,324,614.7368315
3764,1,other,1969,40,3.7,1,324,843.68419
3797,0,white,1968,37,3.7,1,324,796.315771
3808,1,white,1961,37,3.7,1,324,796.315771
3824,0,white,1960,37,3.7,1,324,796.315771
3888,1,white,1968,41,3.7,1,324,859.473663
3916,1,other,1970,42,3.7,1,324,875.263136
3918,0,white,1969,28,3.7,1,324,654.210514
3921,1,white,1969,37,3.7,1,324,796.315771
3953,0,white,1967,40,3.7,1,324,843.68419
3971,1,white,1946,37,3.7,1,324,796.315771
4024,1,white,1968,45,3.7,1,324,922.631555
4034,0,other,1970,40,3.7,1,324,843.68419
4051,0,white,1964,40,3.7,1,324,843.68419
4112,0,white,1967,42,3.7,1,324,875.263136
4123,0,white,1957,40,3.7,1,324,843.68419
4124,1,white,1969,40,3.7,1,324,843.68419
4134,1,white,1960,31,3.7,0,324,701.578933
4138,1,asian,1966,38,3.7,1,324,812.105244
4158,0,white,1968,38,3.7,1,324,812.105244
4190,0,white,1958,36,3.7,1,324,780.526298
4238,0,white,1968,31,3.7,0,324,709.4736695
4247,0,white,1964,39,3.7,1,324,827.894717
4251,1,white,1967,40,3.7,1,324,843.68419
4266,0,white,1969,38,3.7,1,324,812.105244
4275,1,white,1948,30,3.7,1,324,685.78946
4287,1,hisp,1962,34,3.7,1,324,748.947352
4297,0,white,1967,39,3.7,1,324,827.894717
4306,0,white,1968,33,3.7,1,324,741.0526155
4342,0,white,1968,37,3.7,1,324,796.315771
4351,1,white,1969,37,3.7,1,324,796.315771
4354,1,white,1951,39,3.7,1,324,827.894717
4362,0,white,1969,37,3.7,1,324,796.315771
4388,0,white,1968,34,3.7,1,324,748.947352
4399,1,white,1966,47,3.7,1,324,954.210501
4471,1,white,1967,33,3.7,1,324,733.157879
4489,0,other,1969,47,3.7,1,324,954.210501
4536,0,white,1969,43,3.7,1,324,891.052609
4565,0,white,1965,37,3.7,1,324,796.315771
4607,0,white,1966,35,3.7,1,324,764.736825
4609,1,white,1967,38,3.7,1,324,812.105244
4624,0,white,1967,42,3.7,1,324,875.263136
4660,0,white,1969,40,3.7,1,324,843.68419
4663,1,white,1962,38,3.7,1,324,812.105244
4702,0,asian,1968,40,3.7,1,324,843.68419
4708,0,white,1969,41,3.7,1,324,859.473663
4742,1,white,1968,38,3.7,1,324,812.105244
4744,1,white,1969,47,3.7,1,324,954.210501
4751,1,white,1969,45,3.7,1,324,922.631555
4768,0,white,1966,41,3.7,1,324,867.3683995
4773,0,white,1965,40,3.7,1,324,843.68419
4786,1,white,1969,34,3.7,1,324,748.947352
4810,1,white,1968,36,3.7,1,324,780.526298
4820,0,white,1968,35,3.7,1,324,764.736825
4830,1,white,1969,47,3.7,1,324,954.210501
4831,1,white,1962,32,3.7,0,324,717.368406
4873,1,white,1968,42,3.7,1,324,875.263136
4902,0,white,1963,32,3.7,0,324,717.368406
4918,1,white,1969,46,3.7,1,324,938.421028
4935,0,white,1969,41,3.7,1,324,859.473663
4947,1,white,1969,34,3.7,1,324,748.947352
5002,0,white,1966,46,3.7,1,324,938.421028
5005,1,white,1968,33,3.7,1,324,741.0526155
5015,0,white,1968,48,3.7,1,324,969.999974
5040,0,white,1966,36,3.7,0,324,780.526298
5055,0,white,1968,42,3.7,1,324,875.263136
5084,0,white,1969,43,3.7,1,324,891.052609
5093,0,white,1968,38,3.7,1,324,812.105244
5099,0,white,1963,35,3.7,1,324,764.736825
5114,0,white,1967,38,3.7,1,324,812.105244
5137,1,white,1968,41,3.7,1,324,859.473663
5152,0,white,1967,45,3.7,1,324,922.631555
5161,1,white,1968,35,3.7,1,324,764.736825
5173,0,hisp,1968,25,3.7,1,324,606.842095
5207,1,white,1967,37,3.7,1,324,796.315771
5209,0,white,1962,41,3.7,1,324,859.473663
5223,0,white,1968,41,3.7,1,324,859.473663
5237,1,asian,1969,43,3.7,1,324,891.052609
5246,1,white,1969,46,3.7,1,324,938.421028
5250,0,white,1963,43,3.7,1,324,891.052609
5270,0,white,1968,36,3.7,1,324,780.526298
5293,1,white,1969,48,3.7,1,324,969.999974
5308,1,white,1963,43,3.7,1,324,891.052609
5369,0,white,1954,35,3.7,1,324,764.736825
5427,0,white,1968,42,3.7,1,324,875.263136
5437,1,white,1965,31,3.7,1,324,701.578933
5440,1,white,1965,35,3.7,1,324,764.736825
5461,1,white,1970,40,3.7,1,324,843.68419
5465,0,white,1959,35,3.7,1,324,764.736825
5480,0,white,1970,44,3.7,1,324,906.842082
5506,0,white,1969,39,3.7,1,324,827.894717
5550,1,black,1969,32,3.7,1,324,717.368406
5584,1,white,1969,37,3.7,1,324,804.2105075
5599,1,white,1965,39,3.7,0,324,827.894717
5619,1,white,1969,36,3.7,1,324,780.526298
5637,1,white,1969,39,3.7,1,324,827.894717
5649,1,hisp,1968,33,3.7,1,324,733.157879
5672,1,white,1969,43,3.7,1,324,891.052609
5679,1,white,1968,41,3.7,1,324,859.473663
5702,1,white,1957,44,3.7,1,324,906.842082
5714,0,white,1969,41,3.7,1,324,859.473663
5732,1,white,1954,39,3.7,1,324,827.894717
5741,1,other,1953,35,3.7,1,324,764.736825
5753,0,white,1968,46,3.7,1,324,938.421028
5769,0,other,1965,45,3.7,1,324,922.631555
5773,1,asian,1969,35,3.7,1,324,764.736825
5789,1,asian,1966,40,3.7,1,324,843.68419
5794,1,white,1966,42,3.7,1,324,875.263136
5802,1,white,1964,40,3.7,1,324,843.68419
5851,1,white,1969,37,3.7,1,324,796.315771
5906,1,white,1956,42,3.7,1,324,875.263136
5929,1,white,1968,40,3.7,1,324,843.68419
5936,0,white,1965,42,3.7,1,324,875.263136
5957,1,white,1969,42,3.7,1,324,875.263136
5961,0,white,1967,44,3.7,1,324,906.842082
5966,0,white,1968,48,3.7,1,324,969.999974
6030,1,white,1969,46,3.7,1,324,938.421028
6048,1,white,1969,45,3.7,1,324,922.631555
6065,1,white,1952,31,3.7,1,324,701.578933
6076,0,white,1968,44,3.7,1,324,906.842082
6080,1,white,1966,38,3.7,1,324,812.105244
6086,0,white,1968,42,3.7,1,324,875.263136
6088,1,white,1966,32,3.7,1,324,717.368406
6098,1,asian,1969,40,3.7,1,324,843.68419
6114,0,white,1961,41,3.7,1,324,859.473663
6120,0,white,1965,42,3.7,1,324,875.263136
6121,0,asian,1963,29,3.7,1,324,677.8947235
6152,0,white,1969,47,3.7,1,324,954.210501
6168,1,white,1968,39,3.7,1,324,827.894717
6214,1,other,1968,23,3.7,1,324,575.263149
6264,1,white,1967,35,3.7,1,324,764.736825
6276,0,white,1969,42,3.7,1,324,875.263136
6289,0,white,1964,45,3.7,1,324,922.631555
6292,1,white,1969,33,3.7,1,324,733.157879
6341,1,white,1969,36,3.7,1,324,780.526298
6342,1,white,1968,43,3.7,1,324,891.052609
6349,1,white,1969,36,3.7,1,324,780.526298
6353,0,white,1969,41,3.7,1,324,859.473663
6365,0,white,1961,37,3.7,1,324,796.315771
6376,1,black,1970,24,3.7,1,324,591.052622
6381,1,white,1969,36,3.7,1,324,780.526298
6384,0,white,1968,38,3.7,1,324,812.105244
6389,0,white,1969,43,3.7,1,324,891.052609
6405,1,white,1968,43,3.7,1,324,891.052609
6411,0,white,1969,43,3.7,1,324,891.052609
6442,0,white,1968,43,3.7,1,324,891.052609
6455,1,white,1961,39,3.7,1,324,827.894717
6489,0,white,1967,36,3.7,1,324,780.526298
6501,0,white,1960,47,3.7,1,324,954.210501
6534,0,white,1969,47,3.7,1,324,954.210501
6554,1,white,1969,32,3.7,1,324,717.368406
6556,0,white,1968,37,3.7,1,324,796.315771
6563,1,white,1969,39,3.7,1,324,827.894717
6575,1,white,1969,36,3.7,1,324,780.526298
6582,1,white,1970,38,3.7,1,324,812.105244
6588,1,white,1969,40,3.7,1,324,843.68419
6601,0,white,1967,40,3.7,1,324,843.68419
6603,1,white,1967,39,3.7,1,324,827.894717
6646,0,white,1966,42,3.7,1,324,875.263136
6686,0,white,1966,45,3.7,0,324,922.631555
6691,1,white,1969,37,3.7,1,324,796.315771
6692,0,hisp,1967,33,3.7,1,324,733.157879
6693,1,white,1964,38,3.7,1,324,812.105244
6694,1,white,1969,45,3.7,1,324,922.631555
6719,0,white,1969,42,3.7,1,324,875.263136
6729,1,white,1969,35,3.7,1,324,764.736825
6737,0,other,1966,39,3.7,0,324,835.7894535
6750,1,asian,1969,44,3.7,1,324,906.842082
6763,0,white,1964,40,3.7,1,324,843.68419
6782,1,white,1958,38,3.7,1,324,819.9999805
6826,1,white,1966,47,3.7,1,324,954.210501
6846,1,black,1970,31,3.7,1,324,701.578933
6872,1,white,1968,37,3.7,1,324,796.315771
6886,1,asian,1970,44,3.7,1,324,906.842082
6949,0,white,1967,48,3.7,1,324,969.999974
6980,0,white,1969,44,3.7,1,324,906.842082
7016,0,white,1969,48,3.7,1,324,969.999974
7063,0,asian,1968,40,3.7,1,324,843.68419
7065,0,hisp,1969,38,3.7,1,324,812.105244
7081,0,white,1969,45,3.7,1,324,922.631555
7156,1,white,1967,40,3.7,1,324,843.68419
7200,0,white,1970,47,3.7,1,324,954.210501
7205,0,white,1966,40,3.7,1,324,843.68419
7206,0,white,1969,39,3.7,1,324,827.894717
7265,0,white,1966,37,3.7,1,324,796.315771
7285,0,white,1963,41,3.7,1,324,859.473663
7320,1,white,1969,44,3.7,1,324,906.842082
7365,0,white,1969,44,3.7,1,324,906.842082
7395,0,white,1960,42,3.7,1,324,875.263136
7489,1,hisp,1970,40,3.7,1,324,843.68419
7493,1,white,1966,35,3.7,1,324,764.736825
7500,0,white,1956,32,3.7,1,324,717.368406
7504,1,white,1969,41,3.7,1,324,859.473663
7505,0,white,1968,34,3.7,1,324,748.947352
7508,0,white,1969,37,3.7,1,324,796.315771
7527,1,black,1963,25,3.7,1,324,606.842095
7534,1,white,1967,40,3.7,1,324,843.68419
7538,0,black,1968,29,3.7,1,324,677.8947235
7549,1,white,1967,46,3.7,1,324,938.421028
7558,0,white,1968,39,3.7,1,324,827.894717
7561,1,white,1970,44,3.7,1,324,906.842082
7573,1,hisp,1968,40,3.7,1,324,851.5789265
7594,0,white,1969,43,3.7,1,324,891.052609
7610,0,white,1969,42,3.7,1,324,883.1578725
7640,0,white,1963,39,3.7,1,324,827.894717
7672,0,white,1969,42,3.7,1,324,875.263136
7695,0,white,1966,35,3.7,1,324,764.736825
7702,1,white,1969,31,3.7,1,324,701.578933
7718,1,asian,1966,41,3.7,1,324,859.473663
7744,0,white,1958,43,3.7,1,324,891.052609
7839,1,white,1969,45,3.7,1,324,922.631555
7852,0,white,1967,31,3.7,1,324,701.578933
7896,0,white,1953,44,3.7,1,324,906.842082
7902,0,white,1969,37,3.7,1,324,796.315771
7916,1,white,1969,41,3.7,1,324,859.473663
7923,0,white,1961,31,3.7,1,324,701.578933
7972,0,white,1965,36,3.7,1,324,780.526298
7987,0,white,1958,35,3.7,0,324,764.736825
8040,1,white,1969,42,3.7,1,324,875.263136
8097,0,white,1965,42,3.7,1,324,875.263136
8117,1,white,1952,28,3.7,1,324,654.210514
8134,0,white,1969,32,3.7,1,324,717.368406
8142,1,white,1962,42,3.7,1,324,875.263136
8164,0,white,1964,39,3.7,1,324,827.894717
8168,1,white,1968,40,3.7,1,324,843.68419
8221,0,white,1968,41,3.7,1,324,859.473663
8224,1,asian,1968,47,3.7,1,324,954.210501
8234,0,white,1968,37,3.7,1,324,796.315771
8252,0,white,1968,44,3.7,1,324,906.842082
8255,0,white,1948,40,3.7,0,324,843.68419
8272,0,white,1968,37,3.7,1,324,801.0526129
8281,1,black,1970,33,3.7,1,324,733.157879
8290,0,white,1968,41,3.7,1,324,859.473663
8325,1,asian,1969,41,3.7,1,324,859.473663
