year,type,cases,approved,rate_approved,refused,rate_refused,dismissed,court_order,rate_court_order,penalties,avg_penalties,legal_proceedings,category
2018,"О возмещении убытков, причиненных в результате совершения исполнительных действий и (или) применения мер принудительного исполнения",753.0,269.0,0.3572377158034528,484.0,0.6427622841965471,34.0,0.0,0.0,610.0,2.0,Гражданское,Исполнительное производство
2020,"О возмещении убытков, причиненных в результате совершения исполнительных действий и (или) применения мер принудительного исполнения",1010.0,419.0,0.4148514851485148,591.0,0.5851485148514851,58.0,0.0,0.0,57784.0,138.0,Гражданское,Исполнительное производство
2022,"О возмещении убытков, причиненных в результате совершения исполнительных действий и (или) применения мер принудительного исполнения",1409.0,699.0,0.496096522356281,710.0,0.5039034776437189,79.0,0.0,0.0,1508.0,2.0,Гражданское,Исполнительное производство
2021,"О возмещении убытков, причиненных в результате совершения исполнительных действий и (или) применения мер принудительного исполнения",1329.0,592.0,0.4454477050413845,737.0,0.5545522949586155,75.0,0.0,0.0,77492.0,131.0,Гражданское,Исполнительное производство
2023,"Об оспаривании постановлений, действий (бездействия) судебных приставов-исполнителей",267.0,131.0,0.4906367041198501,136.0,0.5093632958801498,28.0,0.0,0.0,4457.0,34.0,Гражданское,Исполнительное производство
2019,"Об оспаривании постановлений, действий (бездействия) судебных приставов-исполнителей",249.0,103.0,0.4136546184738955,146.0,0.5863453815261044,37.0,0.0,0.0,8965.0,87.0,Гражданское,Исполнительное производство
2018,"Об оспаривании постановлений, действий (бездействия) судебных приставов-исполнителей",327.0,236.0,0.7217125382262997,91.0,0.2782874617737003,36.0,0.0,0.0,65.0,0.0,Гражданское,Исполнительное производство
2020,"Об оспаривании постановлений, действий (бездействия) судебных приставов-исполнителей",257.0,111.0,0.4319066147859922,146.0,0.5680933852140078,30.0,0.0,0.0,12623.0,114.0,Гражданское,Исполнительное производство
2022,"Об оспаривании постановлений, действий (бездействия) судебных приставов-исполнителей",284.0,133.0,0.4683098591549295,151.0,0.5316901408450704,45.0,0.0,0.0,195.0,1.0,Гражданское,Исполнительное производство
2021,"Об оспаривании постановлений, действий (бездействия) судебных приставов-исполнителей",235.0,105.0,0.4468085106382978,130.0,0.5531914893617021,29.0,0.0,0.0,2410.0,23.0,Гражданское,Исполнительное производство
2023,"Иные споры, возникающие в ходе исполнительного производства",14568.0,10050.0,0.6898682042833608,4518.0,0.3101317957166392,1823.0,94.0,0.0064524986271279,90361.0,9.0,Гражданское,Исполнительное производство
2019,"Иные споры, возникающие в ходе исполнительного производства",7161.0,5324.0,0.7434715821812596,1837.0,0.2565284178187404,822.0,24.0,0.0033514872224549,38713.0,7.0,Гражданское,Исполнительное производство
2018,"Иные споры, возникающие в ходе исполнительного производства",7839.0,6362.0,0.8115831100905728,1477.0,0.1884168899094272,569.0,45.0,0.0057405281285878,2501.0,0.0,Гражданское,Исполнительное производство
2020,"Иные споры, возникающие в ходе исполнительного производства",6215.0,4566.0,0.73467417538214,1649.0,0.26532582461786,607.0,94.0,0.015124698310539,34407.0,8.0,Гражданское,Исполнительное производство
2022,"Иные споры, возникающие в ходе исполнительного производства",9977.0,6878.0,0.6893855868497545,3099.0,0.3106144131502455,1066.0,120.0,0.0120276636263405,2731.0,0.0,Гражданское,Исполнительное производство
2021,"Иные споры, возникающие в ходе исполнительного производства",9470.0,6571.0,0.6938753959873284,2899.0,0.3061246040126716,1098.0,85.0,0.0089757127771911,86355.0,13.0,Гражданское,Исполнительное производство
2023,"О возмещении ущерба от незаконных действий органов дознания, следствия, прокуратуры и суда",3004.0,1971.0,0.6561251664447404,1033.0,0.3438748335552596,176.0,4.0,0.0013315579227696,451241.0,229.0,Гражданское,Защита неимущественных прав
2019,"О возмещении ущерба от незаконных действий органов дознания, следствия, прокуратуры и суда",3143.0,1931.0,0.6143811644925231,1212.0,0.3856188355074769,158.0,5.0,0.0015908367801463,181044.0,93.0,Гражданское,Защита неимущественных прав
2018,"О возмещении ущерба от незаконных действий органов дознания, следствия, прокуратуры и суда",2951.0,1927.0,0.6529989833954591,1024.0,0.3470010166045408,166.0,0.0,0.0,2644.0,1.0,Гражданское,Защита неимущественных прав
2020,"О возмещении ущерба от незаконных действий органов дознания, следствия, прокуратуры и суда",6715.0,5783.0,0.8612062546537602,932.0,0.1387937453462397,127.0,4002.0,0.5959791511541326,406041.0,70.0,Гражданское,Защита неимущественных прав
2022,"О возмещении ущерба от незаконных действий органов дознания, следствия, прокуратуры и суда",3289.0,2153.0,0.6546062633019155,1136.0,0.3453937366980845,203.0,7.0,0.0021283064761325,2917.0,1.0,Гражданское,Защита неимущественных прав
2021,"О возмещении ущерба от незаконных действий органов дознания, следствия, прокуратуры и суда",3230.0,2115.0,0.6547987616099071,1115.0,0.3452012383900928,192.0,7.0,0.0021671826625387,344104.0,163.0,Гражданское,Защита неимущественных прав
2023,"Иски о защите чести, достоинства, деловой репутации к средствам массовой информации",305.0,138.0,0.4524590163934426,167.0,0.5475409836065573,39.0,0.0,0.0,2468.0,18.0,Гражданское,Защита неимущественных прав
2019,"Иски о защите чести, достоинства, деловой репутации к средствам массовой информации",623.0,294.0,0.4719101123595505,329.0,0.5280898876404494,97.0,0.0,0.0,89137.0,303.0,Гражданское,Защита неимущественных прав
2018,"Иски о защите чести, достоинства, деловой репутации к средствам массовой информации",636.0,342.0,0.5377358490566038,294.0,0.4622641509433962,92.0,0.0,0.0,1262.0,4.0,Гражданское,Защита неимущественных прав
2020,"Иски о защите чести, достоинства, деловой репутации к средствам массовой информации",365.0,147.0,0.4027397260273972,218.0,0.5972602739726027,68.0,0.0,0.0,9936.0,68.0,Гражданское,Защита неимущественных прав
2022,"Иски о защите чести, достоинства, деловой репутации к средствам массовой информации",323.0,143.0,0.4427244582043343,180.0,0.5572755417956656,51.0,0.0,0.0,514.0,3.0,Гражданское,Защита неимущественных прав
2021,"Иски о защите чести, достоинства, деловой репутации к средствам массовой информации",383.0,181.0,0.4725848563968668,202.0,0.5274151436031331,51.0,0.0,0.0,12879.0,71.0,Гражданское,Защита неимущественных прав
2023,"Иски о защите чести, достоинства, деловой репутации к гражданам и юридическим лицам",2743.0,1267.0,0.4619030258840685,1476.0,0.5380969741159315,311.0,0.0,0.0,45459.0,36.0,Гражданское,Защита неимущественных прав
2019,"Иски о защите чести, достоинства, деловой репутации к гражданам и юридическим лицам",3140.0,1195.0,0.3805732484076433,1945.0,0.6194267515923567,469.0,0.0,0.0,15715.0,13.0,Гражданское,Защита неимущественных прав
2018,"Иски о защите чести, достоинства, деловой репутации к гражданам и юридическим лицам",3024.0,1147.0,0.3792989417989418,1877.0,0.6207010582010583,492.0,0.0,0.0,3088.0,3.0,Гражданское,Защита неимущественных прав
2020,"Иски о защите чести, достоинства, деловой репутации к гражданам и юридическим лицам",2501.0,977.0,0.3906437425029988,1524.0,0.6093562574970012,311.0,0.0,0.0,15399.0,16.0,Гражданское,Защита неимущественных прав
2022,"Иски о защите чести, достоинства, деловой репутации к гражданам и юридическим лицам",2722.0,1329.0,0.4882439382806759,1393.0,0.511756061719324,307.0,0.0,0.0,4487.0,3.0,Гражданское,Защита неимущественных прав
2021,"Иски о защите чести, достоинства, деловой репутации к гражданам и юридическим лицам",2658.0,1107.0,0.4164785553047404,1551.0,0.5835214446952596,331.0,0.0,0.0,16289.0,15.0,Гражданское,Защита неимущественных прав
2023,О защите права гражданина на изображение,63.0,45.0,0.7142857142857143,18.0,0.2857142857142857,2.0,0.0,0.0,2945.0,65.0,Гражданское,Иные имущественные
2019,О защите права гражданина на изображение,72.0,30.0,0.4166666666666667,42.0,0.5833333333333334,7.0,0.0,0.0,1751.0,58.0,Гражданское,Иные имущественные
2018,О защите права гражданина на изображение,50.0,31.0,0.62,19.0,0.38,7.0,0.0,0.0,258.0,8.0,Гражданское,Иные имущественные
2020,О защите права гражданина на изображение,38.0,23.0,0.6052631578947368,15.0,0.3947368421052631,10.0,0.0,0.0,821.0,36.0,Гражданское,Иные имущественные
2022,О защите права гражданина на изображение,54.0,38.0,0.7037037037037037,16.0,0.2962962962962963,6.0,0.0,0.0,62.0,1.0,Гражданское,Иные имущественные
2021,О защите права гражданина на изображение,82.0,43.0,0.524390243902439,39.0,0.4756097560975609,6.0,0.0,0.0,2122.0,49.0,Гражданское,Иные имущественные
2023,Иные дела по спорам о защите неимущественных благ,1470.0,1066.0,0.7251700680272108,404.0,0.2748299319727891,136.0,0.0,0.0,103947.0,98.0,Гражданское,Защита неимущественных прав
2019,Иные дела по спорам о защите неимущественных благ,2183.0,1607.0,0.7361429225836006,576.0,0.2638570774163994,238.0,0.0,0.0,129859.0,80.0,Гражданское,Защита неимущественных прав
2018,Иные дела по спорам о защите неимущественных благ,2069.0,1466.0,0.708554857419043,603.0,0.291445142580957,180.0,0.0,0.0,3035.0,2.0,Гражданское,Защита неимущественных прав
2020,Иные дела по спорам о защите неимущественных благ,1367.0,972.0,0.7110460863204097,395.0,0.2889539136795903,98.0,0.0,0.0,101344.0,104.0,Гражданское,Защита неимущественных прав
2022,Иные дела по спорам о защите неимущественных благ,1345.0,950.0,0.7063197026022305,395.0,0.2936802973977695,99.0,0.0,0.0,1644.0,1.0,Гражданское,Защита неимущественных прав
2021,Иные дела по спорам о защите неимущественных благ,1318.0,919.0,0.697268588770865,399.0,0.302731411229135,120.0,0.0,0.0,101197.0,110.0,Гражданское,Защита неимущественных прав
2023,"О компенсации морального вреда, в связи с причинением вреда жизни и здоровью",22982.0,21634.0,0.9413454007484118,1348.0,0.0586545992515881,2188.0,4680.0,0.2036376294491341,5691799.0,263.0,Гражданское,Иные имущественные
2019,"О компенсации морального вреда, в связи с причинением вреда жизни и здоровью",16066.0,14367.0,0.8942487240134446,1699.0,0.1057512759865554,2129.0,417.0,0.0259554338354288,2775847.0,193.0,Гражданское,Иные имущественные
2018,"О компенсации морального вреда, в связи с причинением вреда жизни и здоровью",17528.0,15861.0,0.9048950251026928,1667.0,0.0951049748973071,2084.0,2228.0,0.127110908261068,75852.0,5.0,Гражданское,Иные имущественные
2020,"О компенсации морального вреда, в связи с причинением вреда жизни и здоровью",15847.0,14459.0,0.912412443995709,1388.0,0.087587556004291,1747.0,2410.0,0.1520792579037041,2432878.0,168.0,Гражданское,Иные имущественные
2022,"О компенсации морального вреда, в связи с причинением вреда жизни и здоровью",16384.0,15035.0,0.91766357421875,1349.0,0.08233642578125,1869.0,1300.0,0.079345703125,47610.0,3.0,Гражданское,Иные имущественные
2021,"О компенсации морального вреда, в связи с причинением вреда жизни и здоровью",16161.0,14783.0,0.9147329991955944,1378.0,0.0852670008044056,1914.0,1785.0,0.1104510859476517,3884400.0,263.0,Гражданское,Иные имущественные
2023,"Иски о взыскании сумм по договору займа, кредитному договору",13466358.0,13304783.0,0.988001581422386,161575.0,0.0119984185776139,45494.0,12341758.0,0.9164881848529498,886733045.0,67.0,Гражданское,Иные имущественные
2019,"Иски о взыскании сумм по договору займа, кредитному договору",7166772.0,7114420.0,0.99269517713135,52352.0,0.0073048228686499,27737.0,6540873.0,0.912666539412723,860386771.0,120.0,Гражданское,Иные имущественные
2018,"Иски о взыскании сумм по договору займа, кредитному договору",5594615.0,5557848.0,0.9934281447427572,36767.0,0.0065718552572429,27601.0,5005909.0,0.8947727412878277,7091037.0,1.0,Гражданское,Иные имущественные
2020,"Иски о взыскании сумм по договору займа, кредитному договору",8851609.0,8784056.0,0.9923682801623976,67553.0,0.0076317198376024,27709.0,8182420.0,0.9243991685579424,893939783.0,102.0,Гражданское,Иные имущественные
2022,"Иски о взыскании сумм по договору займа, кредитному договору",11256009.0,11117430.0,0.9876884426798166,138579.0,0.0123115573201833,41374.0,10205349.0,0.906657857149901,134068117.0,12.0,Гражданское,Иные имущественные
2021,"Иски о взыскании сумм по договору займа, кредитному договору",8988773.0,8876137.0,0.9874692574837522,112636.0,0.0125307425162477,41922.0,8021054.0,0.8923413685049116,782902037.0,88.0,Гражданское,Иные имущественные
2023,О взыскании неосновательного обогащения,50528.0,40334.0,0.7982504749841672,10194.0,0.2017495250158328,6302.0,3866.0,0.0765120329322355,11837034.0,293.0,Гражданское,Иные имущественные
2019,О взыскании неосновательного обогащения,39934.0,32836.0,0.82225672359393,7098.0,0.17774327640607,4745.0,6207.0,0.155431461912155,9516922.0,289.0,Гражданское,Иные имущественные
2018,О взыскании неосновательного обогащения,31602.0,25444.0,0.805138915258528,6158.0,0.194861084741472,4307.0,1567.0,0.0495854692740965,89584.0,4.0,Гражданское,Иные имущественные
2020,О взыскании неосновательного обогащения,33363.0,26551.0,0.7958217186703833,6812.0,0.2041782813296166,4085.0,2229.0,0.0668105386206276,6919651.0,261.0,Гражданское,Иные имущественные
2022,О взыскании неосновательного обогащения,45091.0,36473.0,0.8088753853318844,8618.0,0.1911246146681156,5541.0,4357.0,0.0966268213168925,63125.0,1.0,Гражданское,Иные имущественные
2021,О взыскании неосновательного обогащения,40510.0,31473.0,0.7769192791903233,9037.0,0.2230807208096766,5066.0,1854.0,0.0457664774129844,8825628.0,280.0,Гражданское,Иные имущественные
2023,Об обращении в доход государства движимого и недвижимого имущества в рамках антикоррупционных мероприятий,358.0,325.0,0.9078212290502792,33.0,0.0921787709497206,16.0,0.0,0.0,239461.0,737.0,Гражданское,Иные имущественные
2019,Об обращении в доход государства движимого и недвижимого имущества в рамках антикоррупционных мероприятий,112.0,89.0,0.7946428571428571,23.0,0.2053571428571428,6.0,0.0,0.0,32056.0,360.0,Гражданское,Иные имущественные
2018,Об обращении в доход государства движимого и недвижимого имущества в рамках антикоррупционных мероприятий,80.0,67.0,0.8375,13.0,0.1625,3.0,0.0,0.0,107.0,2.0,Гражданское,Иные имущественные
2020,Об обращении в доход государства движимого и недвижимого имущества в рамках антикоррупционных мероприятий,167.0,155.0,0.9281437125748504,12.0,0.0718562874251497,3.0,0.0,0.0,34563.0,223.0,Гражданское,Иные имущественные
2022,Об обращении в доход государства движимого и недвижимого имущества в рамках антикоррупционных мероприятий,174.0,134.0,0.7701149425287356,40.0,0.2298850574712643,11.0,0.0,0.0,102.0,0.0,Гражданское,Иные имущественные
2021,Об обращении в доход государства движимого и недвижимого имущества в рамках антикоррупционных мероприятий,196.0,174.0,0.8877551020408163,22.0,0.1122448979591836,6.0,0.0,0.0,176764.0,1016.0,Гражданское,Иные имущественные
2023,Об оспаривании решений третейского суда,101.0,65.0,0.6435643564356436,36.0,0.3564356435643564,12.0,0.0,0.0,36807.0,566.0,Гражданское,Иные имущественные
2019,Об оспаривании решений третейского суда,154.0,99.0,0.6428571428571429,55.0,0.3571428571428571,19.0,0.0,0.0,9955.0,100.0,Гражданское,Иные имущественные
2018,Об оспаривании решений третейского суда,388.0,291.0,0.75,97.0,0.25,62.0,48.0,0.1237113402061855,70.0,0.0,Гражданское,Иные имущественные
2020,Об оспаривании решений третейского суда,130.0,86.0,0.6615384615384615,44.0,0.3384615384615385,19.0,0.0,0.0,8050.0,94.0,Гражданское,Иные имущественные
2022,Об оспаривании решений третейского суда,91.0,51.0,0.5604395604395604,40.0,0.4395604395604395,9.0,0.0,0.0,15.0,0.0,Гражданское,Иные имущественные
2021,Об оспаривании решений третейского суда,139.0,92.0,0.6618705035971223,47.0,0.3381294964028777,16.0,0.0,0.0,4062.0,44.0,Гражданское,Иные имущественные
2023,Прочие исковые дела,1061157.0,999186.0,0.941600536018704,61971.0,0.0583994639812958,54489.0,569549.0,0.5367245374624113,152470182.0,153.0,Гражданское,Иные имущественные
2019,Прочие исковые дела,1107466.0,1026644.0,0.9270207843852544,80822.0,0.0729792156147457,,541995.0,0.4894010290157892,115340704.0,112.0,Гражданское,Иные имущественные
2018,Прочие исковые дела,1165711.0,1082666.0,0.9287602158682556,83045.0,0.0712397841317444,78210.0,565655.0,0.4852446275277491,1596240.0,1.0,Гражданское,Иные имущественные
2020,Прочие исковые дела,969629.0,906462.0,0.9348544649551528,63167.0,0.065145535044847,49652.0,519870.0,0.5361535185106882,78877498.0,87.0,Гражданское,Иные имущественные
2022,Прочие исковые дела,1010553.0,945707.0,0.935831173624738,64846.0,0.0641688263752618,53957.0,518746.0,0.5133288407436325,488537.0,0.0,Гражданское,Иные имущественные
2021,Прочие исковые дела,965545.0,897937.0,0.9299794416624808,67608.0,0.0700205583375192,55123.0,490443.0,0.507944218032303,95412002.0,106.0,Гражданское,Иные имущественные
2023,Об установлении факта нахождения на иждивении,2317.0,1997.0,0.8618903754855416,320.0,0.1381096245144583,86.0,0.0,0.0,0.0,0.0,Гражданское,Особое производство
2019,Об установлении факта нахождения на иждивении,5543.0,4687.0,0.8455709904383908,856.0,0.1544290095616092,,0.0,0.0,0.0,0.0,Гражданское,Особое производство
2018,Об установлении факта нахождения на иждивении,6822.0,5803.0,0.8506303136909997,1019.0,0.1493696863090003,245.0,0.0,0.0,38.0,0.0,Гражданское,Особое производство
2020,Об установлении факта нахождения на иждивении,4227.0,3711.0,0.8779276082327893,516.0,0.1220723917672107,135.0,0.0,0.0,0.0,0.0,Гражданское,Особое производство
2022,Об установлении факта нахождения на иждивении,3238.0,2857.0,0.8823347745521927,381.0,0.1176652254478072,155.0,0.0,0.0,98.0,0.0,Гражданское,Особое производство
2021,Об установлении факта нахождения на иждивении,4310.0,3847.0,0.8925754060324826,463.0,0.1074245939675174,125.0,0.0,0.0,0.0,0.0,Гражданское,Особое производство
2023,Об установлении факта признания отцовства,6820.0,6771.0,0.9928152492668622,49.0,0.0071847507331378,87.0,0.0,0.0,1520.0,0.0,Гражданское,Особое производство
2019,Об установлении факта признания отцовства,8331.0,8237.0,0.9887168407154004,94.0,0.0112831592845996,139.0,0.0,0.0,15.0,0.0,Гражданское,Особое производство
2018,Об установлении факта признания отцовства,9183.0,9088.0,0.9896547969073288,95.0,0.0103452030926712,113.0,0.0,0.0,459.0,0.0,Гражданское,Особое производство
2020,Об установлении факта признания отцовства,6765.0,6698.0,0.9900960827790096,67.0,0.0099039172209903,85.0,0.0,0.0,41.0,0.0,Гражданское,Особое производство
2022,Об установлении факта признания отцовства,6611.0,6557.0,0.9918317954923612,54.0,0.0081682045076387,,0.0,0.0,263.0,0.0,Гражданское,Особое производство
2021,Об установлении факта признания отцовства,7190.0,7128.0,0.9913769123783032,62.0,0.0086230876216968,83.0,0.0,0.0,60.0,0.0,Гражданское,Особое производство
2023,Об установлении факта принятия наследства,7771.0,7639.0,0.9830137691416806,132.0,0.0169862308583193,198.0,0.0,0.0,3758.0,0.0,Гражданское,Особое производство
2019,Об установлении факта принятия наследства,9400.0,9196.0,0.9782978723404256,204.0,0.0217021276595744,354.0,0.0,0.0,469.0,0.0,Гражданское,Особое производство
2018,Об установлении факта принятия наследства,10417.0,10206.0,0.9797446481712584,211.0,0.0202553518287414,390.0,0.0,0.0,38.0,0.0,Гражданское,Особое производство
2020,Об установлении факта принятия наследства,7233.0,7109.0,0.9828563528273192,124.0,0.0171436471726807,192.0,0.0,0.0,0.0,0.0,Гражданское,Особое производство
2022,Об установлении факта принятия наследства,9204.0,9048.0,0.9830508474576272,156.0,0.0169491525423728,218.0,0.0,0.0,68.0,0.0,Гражданское,Особое производство
2021,Об установлении факта принятия наследства,8635.0,8479.0,0.9819339895773016,156.0,0.0180660104226983,,0.0,0.0,10180.0,1.0,Гражданское,Особое производство
2023,Об установлении факта трудовых отношений,826.0,785.0,0.950363196125908,41.0,0.049636803874092,29.0,0.0,0.0,3278.0,4.0,Гражданское,Особое производство
2019,Об установлении факта трудовых отношений,1271.0,1200.0,0.9441384736428008,71.0,0.055861526357199,65.0,0.0,0.0,382.0,0.0,Гражданское,Особое производство
2018,Об установлении факта трудовых отношений,682.0,655.0,0.9604105571847508,27.0,0.0395894428152492,25.0,0.0,0.0,11.0,0.0,Гражданское,Особое производство
2020,Об установлении факта трудовых отношений,1599.0,1512.0,0.9455909943714822,87.0,0.0544090056285178,62.0,0.0,0.0,2883.0,2.0,Гражданское,Особое производство
2022,Об установлении факта трудовых отношений,704.0,661.0,0.9389204545454546,43.0,0.0610795454545454,31.0,0.0,0.0,0.0,0.0,Гражданское,Особое производство
2021,Об установлении факта трудовых отношений,770.0,723.0,0.938961038961039,47.0,0.061038961038961,32.0,0.0,0.0,4065.0,6.0,Гражданское,Особое производство
2023,"Иные об установлении фактов, имеющих юридическое значение",56728.0,55616.0,0.9803976872091384,1112.0,0.0196023127908616,968.0,0.0,0.0,10067.0,0.0,Гражданское,Особое производство
2019,"Иные об установлении фактов, имеющих юридическое значение",81414.0,79494.0,0.9764168324858132,1920.0,0.0235831675141867,1807.0,0.0,0.0,8405.0,0.0,Гражданское,Особое производство
2018,"Иные об установлении фактов, имеющих юридическое значение",88269.0,86069.0,0.9750761875630176,2200.0,0.0249238124369824,2265.0,0.0,0.0,149.0,0.0,Гражданское,Особое производство
2020,"Иные об установлении фактов, имеющих юридическое значение",58155.0,56660.0,0.974292838105064,1495.0,0.0257071618949359,1184.0,0.0,0.0,6439.0,0.0,Гражданское,Особое производство
2022,"Иные об установлении фактов, имеющих юридическое значение",61850.0,60664.0,0.9808245755860954,1186.0,0.0191754244139046,1063.0,0.0,0.0,254.0,0.0,Гражданское,Особое производство
2021,"Иные об установлении фактов, имеющих юридическое значение",60543.0,59242.0,0.9785111408420462,1301.0,0.0214888591579538,1147.0,0.0,0.0,6945.0,0.0,Гражданское,Особое производство
2023,Об усыновлении (удочерении) ребенка,9714.0,9621.0,0.990426189005559,93.0,0.009573810994441,84.0,0.0,0.0,765.0,0.0,Гражданское,Особое производство
2019,Об усыновлении (удочерении) ребенка,10842.0,10742.0,0.9907766094816456,100.0,0.0092233905183545,99.0,0.0,0.0,0.0,0.0,Гражданское,Особое производство
2018,Об усыновлении (удочерении) ребенка,11931.0,11819.0,0.990612689632051,112.0,0.009387310367949,107.0,0.0,0.0,0.0,0.0,Гражданское,Особое производство
2020,Об усыновлении (удочерении) ребенка,8318.0,8243.0,0.9909834094734312,75.0,0.0090165905265688,53.0,0.0,0.0,0.0,0.0,Гражданское,Особое производство
2022,Об усыновлении (удочерении) ребенка,9069.0,8980.0,0.9901863491013342,89.0,0.0098136508986657,86.0,0.0,0.0,90.0,0.0,Гражданское,Особое производство
2021,Об усыновлении (удочерении) ребенка,8975.0,8899.0,0.9915320334261838,76.0,0.0084679665738161,69.0,0.0,0.0,0.0,0.0,Гражданское,Особое производство
2023,О признании гражданина безвестно отсутствующим или об объявлении гражданина умершим,4968.0,4155.0,0.836352657004831,813.0,0.1636473429951691,481.0,0.0,0.0,0.0,0.0,Гражданское,Особое производство
2019,О признании гражданина безвестно отсутствующим или об объявлении гражданина умершим,6267.0,4867.0,0.7766076272538694,1400.0,0.2233923727461305,810.0,0.0,0.0,0.0,0.0,Гражданское,Особое производство
2018,О признании гражданина безвестно отсутствующим или об объявлении гражданина умершим,6993.0,5352.0,0.7653367653367653,1641.0,0.2346632346632346,,0.0,0.0,1.0,0.0,Гражданское,Особое производство
2020,О признании гражданина безвестно отсутствующим или об объявлении гражданина умершим,4791.0,3670.0,0.7660196201210603,1121.0,0.2339803798789397,600.0,0.0,0.0,0.0,0.0,Гражданское,Особое производство
2022,О признании гражданина безвестно отсутствующим или об объявлении гражданина умершим,4628.0,3790.0,0.8189282627484875,838.0,0.1810717372515125,487.0,0.0,0.0,0.0,0.0,Гражданское,Особое производство
2021,О признании гражданина безвестно отсутствующим или об объявлении гражданина умершим,4670.0,3748.0,0.8025695931477516,922.0,0.1974304068522483,569.0,0.0,0.0,0.0,0.0,Гражданское,Особое производство
2023,О признании гражданина ограниченно дееспособным,678.0,488.0,0.7197640117994101,190.0,0.28023598820059,111.0,0.0,0.0,0.0,0.0,Гражданское,Особое производство
2019,О признании гражданина ограниченно дееспособным,818.0,524.0,0.6405867970660146,294.0,0.3594132029339853,,0.0,0.0,0.0,0.0,Гражданское,Особое производство
2018,О признании гражданина ограниченно дееспособным,602.0,424.0,0.7043189368770764,178.0,0.2956810631229236,107.0,0.0,0.0,54.0,0.0,Гражданское,Особое производство
2020,О признании гражданина ограниченно дееспособным,837.0,570.0,0.6810035842293907,267.0,0.3189964157706093,153.0,0.0,0.0,0.0,0.0,Гражданское,Особое производство
2022,О признании гражданина ограниченно дееспособным,774.0,527.0,0.6808785529715762,247.0,0.3191214470284237,117.0,0.0,0.0,35.0,0.0,Гражданское,Особое производство
2021,О признании гражданина ограниченно дееспособным,719.0,483.0,0.6717663421418637,236.0,0.3282336578581363,145.0,0.0,0.0,0.0,0.0,Гражданское,Особое производство
2023,О признании гражданина недееспособным,34623.0,33914.0,0.9795222828755452,709.0,0.0204777171244548,4375.0,0.0,0.0,6062.0,0.0,Гражданское,Особое производство
2019,О признании гражданина недееспособным,33206.0,32375.0,0.9749744022164668,831.0,0.025025597783533,5055.0,0.0,0.0,217.0,0.0,Гражданское,Особое производство
2018,О признании гражданина недееспособным,31626.0,30770.0,0.97293366217669,856.0,0.0270663378233099,4848.0,0.0,0.0,539.0,0.0,Гражданское,Особое производство
2020,О признании гражданина недееспособным,27634.0,27011.0,0.977455308677716,623.0,0.0225446913222841,4479.0,0.0,0.0,615.0,0.0,Гражданское,Особое производство
2022,О признании гражданина недееспособным,30267.0,29610.0,0.9782931906036276,657.0,0.0217068093963722,4260.0,0.0,0.0,588.0,0.0,Гражданское,Особое производство
2021,О признании гражданина недееспособным,27414.0,26794.0,0.9773838184869044,620.0,0.0226161815130955,4138.0,0.0,0.0,20.0,0.0,Гражданское,Особое производство
2023,Об ограничении или лишении несовершеннолетнего в возрасте от 14 до 18 лет права самостоятельно распоряжаться своими доходами,49.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Гражданское,Особое производство
2019,Об ограничении или лишении несовершеннолетнего в возрасте от 14 до 18 лет права самостоятельно распоряжаться своими доходами,68.0,67.0,0.9852941176470588,1.0,0.0147058823529411,0.0,0.0,0.0,0.0,0.0,Гражданское,Особое производство
2018,Об ограничении или лишении несовершеннолетнего в возрасте от 14 до 18 лет права самостоятельно распоряжаться своими доходами,65.0,64.0,0.9846153846153848,1.0,0.0153846153846153,1.0,0.0,0.0,0.0,0.0,Гражданское,Особое производство
2020,Об ограничении или лишении несовершеннолетнего в возрасте от 14 до 18 лет права самостоятельно распоряжаться своими доходами,66.0,65.0,0.9848484848484848,1.0,0.0151515151515151,1.0,0.0,0.0,0.0,0.0,Гражданское,Особое производство
2022,Об ограничении или лишении несовершеннолетнего в возрасте от 14 до 18 лет права самостоятельно распоряжаться своими доходами,84.0,84.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Гражданское,Особое производство
2021,Об ограничении или лишении несовершеннолетнего в возрасте от 14 до 18 лет права самостоятельно распоряжаться своими доходами,65.0,65.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Гражданское,Особое производство
2023,Об объявлении несовершеннолетнего полностью дееспособным (эмансипации),24.0,12.0,0.5,12.0,0.5,3.0,0.0,0.0,0.0,0.0,Гражданское,Особое производство
2019,Об объявлении несовершеннолетнего полностью дееспособным (эмансипации),15.0,10.0,0.6666666666666666,5.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,Гражданское,Особое производство
2018,Об объявлении несовершеннолетнего полностью дееспособным (эмансипации),20.0,15.0,0.75,5.0,0.25,2.0,0.0,0.0,0.0,0.0,Гражданское,Особое производство
2020,Об объявлении несовершеннолетнего полностью дееспособным (эмансипации),8.0,5.0,0.625,3.0,0.375,2.0,0.0,0.0,0.0,0.0,Гражданское,Особое производство
2022,Об объявлении несовершеннолетнего полностью дееспособным (эмансипации),13.0,9.0,0.6923076923076923,4.0,0.3076923076923077,,0.0,0.0,0.0,0.0,Гражданское,Особое производство
2021,Об объявлении несовершеннолетнего полностью дееспособным (эмансипации),15.0,9.0,0.6,6.0,0.4,2.0,0.0,0.0,0.0,0.0,Гражданское,Особое производство
